date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
2023-01-12,lubuskie,LB,12,141676,1,2924,107,821249,12,156700,0,132066
2023-01-13,lubuskie,LB,11,141687,1,2925,95,821344,11,156711,0,132066
2023-01-14,lubuskie,LB,5,141692,1,2926,77,821421,7,156718,0,132066
2023-01-15,lubuskie,LB,1,141693,0,2926,27,821448,1,156719,0,132066
2023-01-16,lubuskie,LB,0,141693,0,2926,35,821483,0,156719,0,132066
2023-01-17,lubuskie,LB,11,141704,0,2926,97,821580,12,156731,0,132066
2023-01-18,lubuskie,LB,9,141713,0,2926,89,821669,10,156741,0,132066
2023-01-19,lubuskie,LB,12,141725,0,2926,69,821738,12,156753,0,132066
2023-01-20,lubuskie,LB,8,141733,0,2926,69,821807,8,156761,0,132066
2023-01-21,lubuskie,LB,7,141740,0,2926,74,821881,7,156768,0,132066
2023-01-22,lubuskie,LB,1,141741,0,2926,21,821902,1,156769,0,132066
2023-01-23,lubuskie,LB,0,141741,0,2926,34,821936,0,156769,0,132066
2023-01-24,lubuskie,LB,14,141755,0,2926,114,822050,14,156783,0,132066
2023-01-25,lubuskie,LB,10,141765,0,2926,84,822134,10,156793,0,132066
2023-01-26,lubuskie,LB,12,141777,0,2926,83,822217,13,156806,0,132066
2023-01-27,lubuskie,LB,22,141799,1,2927,120,822337,23,156829,0,132066
2023-01-28,lubuskie,LB,17,141816,0,2927,96,822433,20,156849,0,132066
2023-01-29,lubuskie,LB,0,141816,0,2927,6,822439,0,156849,0,132066
2023-01-30,lubuskie,LB,3,141819,0,2927,20,822459,3,156852,0,132066
2023-01-31,lubuskie,LB,33,141852,0,2927,140,822599,33,156885,0,132066
2023-02-01,lubuskie,LB,21,141873,0,2927,123,822722,21,156906,0,132066
2023-02-02,lubuskie,LB,20,141893,0,2927,101,822823,20,156926,0,132066
2023-02-03,lubuskie,LB,30,141923,0,2927,289,823112,32,156958,0,132066
2023-02-04,lubuskie,LB,31,141954,0,2927,136,823248,32,156990,0,132066
2023-02-05,lubuskie,LB,2,141956,0,2927,30,823278,2,156992,0,132066
2023-02-06,lubuskie,LB,3,141959,0,2927,28,823306,3,156995,0,132066
2023-02-07,lubuskie,LB,35,141994,0,2927,154,823460,36,157031,0,132066
2023-02-08,lubuskie,LB,29,142023,1,2928,113,823573,29,157060,0,132066
2023-02-09,lubuskie,LB,18,142041,0,2928,107,823680,18,157078,0,132066
2023-02-10,lubuskie,LB,31,142072,0,2928,119,823799,32,157110,0,132066
2023-02-11,lubuskie,LB,31,142103,1,2929,118,823917,33,157143,0,132066
2023-02-12,lubuskie,LB,1,142104,0,2929,20,823937,1,157144,0,132066
2023-02-13,lubuskie,LB,5,142109,0,2929,34,823971,5,157149,0,132066
2023-02-14,lubuskie,LB,59,142168,0,2929,211,824182,60,157209,0,132066
2023-02-15,lubuskie,LB,44,142212,0,2929,159,824341,45,157254,0,132066
2023-02-16,lubuskie,LB,51,142263,0,2929,162,824503,55,157309,0,132066
2023-02-17,lubuskie,LB,34,142297,1,2930,117,824620,36,157345,0,132066
2023-02-18,lubuskie,LB,32,142329,0,2930,126,824746,32,157377,0,132066
2023-02-19,lubuskie,LB,4,142333,0,2930,23,824769,4,157381,0,132066
2023-02-20,lubuskie,LB,5,142338,0,2930,41,824810,5,157386,0,132066
2023-02-21,lubuskie,LB,67,142405,1,2931,221,825031,71,157457,0,132066
2023-02-22,lubuskie,LB,42,142447,0,2931,149,825180,43,157500,0,132066
2023-02-23,lubuskie,LB,60,142507,0,2931,158,825338,60,157560,0,132066
2023-02-24,lubuskie,LB,50,142557,0,2931,153,825491,54,157614,0,132066
2023-02-25,lubuskie,LB,48,142605,0,2931,220,825711,50,157664,0,132066
2023-02-26,lubuskie,LB,9,142614,0,2931,26,825737,9,157673,0,132066
2023-02-27,lubuskie,LB,6,142620,0,2931,42,825779,6,157679,0,132066
2023-02-28,lubuskie,LB,79,142699,0,2931,220,825999,83,157762,0,132066
2023-03-01,lubuskie,LB,92,142791,0,2931,214,826213,97,157859,0,132066
2023-03-02,lubuskie,LB,66,142857,0,2931,214,826427,67,157926,0,132066
2023-03-03,lubuskie,LB,66,142923,0,2931,188,826615,69,157995,0,132066
2023-03-04,lubuskie,LB,60,142983,0,2931,183,826798,62,158057,0,132066
2023-03-05,lubuskie,LB,11,142994,0,2931,52,826850,12,158069,0,132066
2023-03-06,lubuskie,LB,3,142997,0,2931,24,826874,3,158072,0,132066
2023-03-07,lubuskie,LB,103,143100,0,2931,261,827135,104,158176,0,132066
2023-03-08,lubuskie,LB,92,143192,0,2931,208,827343,95,158271,0,132066
2023-03-09,lubuskie,LB,88,143280,0,2931,237,827580,89,158360,0,132066
2023-03-10,lubuskie,LB,68,143348,0,2931,260,827840,69,158429,0,132066
2023-03-11,lubuskie,LB,71,143419,1,2932,250,828090,75,158504,0,132066
2023-03-12,lubuskie,LB,14,143433,0,2932,71,828161,16,158520,0,132066
2023-03-13,lubuskie,LB,13,143446,0,2932,47,828208,13,158533,0,132066
2023-03-14,lubuskie,LB,105,143551,0,2932,266,828474,112,158645,0,132066
2023-03-15,lubuskie,LB,101,143652,0,2932,245,828719,101,158746,0,132066
2023-03-16,lubuskie,LB,65,143717,0,2932,223,828942,72,158818,0,132066
2023-03-17,lubuskie,LB,73,143790,0,2932,196,829138,75,158893,0,132066
2023-03-18,lubuskie,LB,47,143837,0,2932,188,829326,47,158940,0,132066
2023-03-19,lubuskie,LB,15,143852,0,2932,43,829369,16,158956,0,132066
2023-03-20,lubuskie,LB,13,143865,0,2932,59,829428,14,158970,0,132066
2023-03-21,lubuskie,LB,80,143945,3,2935,207,829635,85,159055,0,132066
2023-03-22,lubuskie,LB,51,143996,0,2935,192,829827,56,159111,0,132066
2023-03-23,lubuskie,LB,58,144054,0,2935,187,830014,58,159169,0,132066
2023-03-24,lubuskie,LB,49,144103,1,2936,149,830163,49,159218,0,132066
2023-03-25,lubuskie,LB,37,144140,0,2936,146,830309,38,159256,0,132066
2023-03-26,lubuskie,LB,2,144142,0,2936,31,830340,3,159259,0,132066
2023-03-27,lubuskie,LB,8,144150,0,2936,42,830382,9,159268,0,132066
2023-03-28,lubuskie,LB,53,144203,1,2937,174,830556,59,159327,0,132066
2023-03-29,lubuskie,LB,28,144231,3,2940,145,830701,32,159359,0,132066
2023-03-30,lubuskie,LB,30,144261,1,2941,105,830806,31,159390,0,132066
2023-03-31,lubuskie,LB,27,144288,0,2941,212,831018,29,159419,0,132066
2023-04-01,lubuskie,LB,21,144309,0,2941,99,831117,23,159442,0,132066
2023-04-02,lubuskie,LB,4,144313,0,2941,28,831145,4,159446,0,132066
2023-04-03,lubuskie,LB,4,144317,0,2941,47,831192,5,159451,0,132066
2023-04-04,lubuskie,LB,36,144353,1,2942,154,831346,39,159490,0,132066
2023-04-05,lubuskie,LB,28,144381,0,2942,101,831447,28,159518,0,132066
2023-04-06,lubuskie,LB,29,144410,0,2942,155,831602,32,159550,0,132066
2023-04-07,lubuskie,LB,23,144433,2,2944,112,831714,23,159573,0,132066
2023-04-08,lubuskie,LB,19,144452,0,2944,79,831793,20,159593,0,132066
2023-04-09,lubuskie,LB,1,144453,0,2944,28,831821,1,159594,0,132066
2023-04-10,lubuskie,LB,6,144459,0,2944,33,831854,6,159600,0,132066
2023-04-11,lubuskie,LB,3,144462,0,2944,29,831883,3,159603,0,132066
2023-04-12,lubuskie,LB,42,144504,1,2945,194,832077,43,159646,0,132066
2023-04-13,lubuskie,LB,63,144567,1,2946,169,832246,66,159712,0,132066
2023-04-14,lubuskie,LB,18,144585,0,2946,126,832372,21,159733,0,132066
2023-04-15,lubuskie,LB,25,144610,0,2946,131,832503,25,159758,0,132066
2023-04-16,lubuskie,LB,3,144613,0,2946,23,832526,3,159761,0,132066
2023-04-17,lubuskie,LB,7,144620,0,2946,41,832567,7,159768,0,132066
2023-04-18,lubuskie,LB,28,144648,0,2946,142,832709,30,159798,0,132066
2023-04-19,lubuskie,LB,14,144662,0,2946,92,832801,18,159816,0,132066
2023-04-20,lubuskie,LB,16,144678,1,2947,107,832908,18,159834,0,132066
2023-04-21,lubuskie,LB,16,144694,0,2947,107,833015,16,159850,0,132066
2023-04-22,lubuskie,LB,13,144707,0,2947,79,833094,13,159863,0,132066
2023-04-23,lubuskie,LB,2,144709,0,2947,43,833137,2,159865,0,132066
2023-04-24,lubuskie,LB,3,144712,0,2947,39,833176,3,159868,0,132066
2023-04-25,lubuskie,LB,15,144727,0,2947,127,833303,16,159884,0,132066
2023-04-26,lubuskie,LB,9,144736,1,2948,76,833379,10,159894,0,132066
2023-04-27,lubuskie,LB,15,144751,0,2948,105,833484,16,159910,0,132066
2023-04-28,lubuskie,LB,1,144752,0,2948,87,833571,2,159912,0,132066
2023-04-29,lubuskie,LB,5,144757,2,2950,79,833650,6,159918,0,132066
2023-04-30,lubuskie,LB,1,144758,0,2950,17,833667,1,159919,0,132066
2023-05-01,lubuskie,LB,1,144759,0,2950,30,833697,2,159921,0,132066
2023-05-02,lubuskie,LB,0,144759,0,2950,19,833716,0,159921,0,132066
2023-05-03,lubuskie,LB,12,144771,0,2950,81,833797,12,159933,0,132066
2023-05-04,lubuskie,LB,3,144774,0,2950,24,833821,3,159936,0,132066
2023-05-05,lubuskie,LB,9,144783,0,2950,86,833907,9,159945,0,132066
2023-05-06,lubuskie,LB,9,144792,0,2950,67,833974,11,159956,0,132066
2023-05-07,lubuskie,LB,2,144794,0,2950,24,833998,2,159958,0,132066
2023-05-08,lubuskie,LB,1,144795,0,2950,36,834034,1,159959,0,132066
2023-05-09,lubuskie,LB,8,144803,0,2950,167,834201,9,159968,0,132066
2023-05-10,lubuskie,LB,8,144811,0,2950,81,834282,11,159979,0,132066
2023-05-11,lubuskie,LB,4,144815,0,2950,88,834370,4,159983,0,132066
2023-05-12,lubuskie,LB,2,144817,0,2950,46,834416,2,159985,0,132066
2023-05-13,lubuskie,LB,2,144819,0,2950,41,834457,2,159987,0,132066
2023-05-14,lubuskie,LB,0,144819,0,2950,13,834470,0,159987,0,132066
2023-05-15,lubuskie,LB,0,144819,0,2950,12,834482,0,159987,0,132066
2023-05-16,lubuskie,LB,2,144821,0,2950,84,834566,2,159989,0,132066
2023-05-17,lubuskie,LB,1,144822,0,2950,61,834627,1,159990,0,132066
2023-05-18,lubuskie,LB,2,144824,0,2950,47,834674,2,159992,0,132066
2023-05-19,lubuskie,LB,3,144827,0,2950,39,834713,3,159995,0,132066
2023-05-20,lubuskie,LB,2,144829,0,2950,52,834765,2,159997,0,132066
2023-05-21,lubuskie,LB,0,144829,0,2950,14,834779,0,159997,0,132066
2023-05-22,lubuskie,LB,0,144829,0,2950,13,834792,0,159997,0,132066
2023-05-23,lubuskie,LB,4,144833,0,2950,51,834843,4,160001,0,132066
2023-05-24,lubuskie,LB,2,144835,0,2950,36,834879,2,160003,0,132066
2023-05-25,lubuskie,LB,1,144836,0,2950,44,834923,1,160004,0,132066
2023-05-26,lubuskie,LB,2,144838,0,2950,50,834973,2,160006,0,132066
2023-05-27,lubuskie,LB,1,144839,0,2950,39,835012,1,160007,0,132066
2023-05-28,lubuskie,LB,0,144839,0,2950,9,835021,0,160007,0,132066
2023-05-29,lubuskie,LB,0,144839,0,2950,10,835031,0,160007,0,132066
2023-05-30,lubuskie,LB,1,144840,0,2950,46,835077,1,160008,0,132066
2023-05-31,lubuskie,LB,2,144842,0,2950,28,835105,2,160010,0,132066
2023-06-01,lubuskie,LB,0,144842,0,2950,54,835159,0,160010,0,132066
2023-06-02,lubuskie,LB,2,144844,0,2950,29,835188,2,160012,0,132066
2023-06-03,lubuskie,LB,0,144844,0,2950,24,835212,0,160012,0,132066
2023-06-04,lubuskie,LB,0,144844,0,2950,2,835214,0,160012,0,132066
2023-06-05,lubuskie,LB,0,144844,0,2950,4,835218,0,160012,0,132066
2023-06-06,lubuskie,LB,3,144847,0,2950,51,835269,3,160015,0,132066
2023-06-07,lubuskie,LB,3,144850,0,2950,27,835296,3,160018,0,132066
2023-06-08,lubuskie,LB,1,144851,0,2950,28,835324,1,160019,0,132066
2023-06-09,lubuskie,LB,0,144851,0,2950,2,835326,0,160019,0,132066
2023-06-10,lubuskie,LB,0,144851,0,2950,27,835353,0,160019,0,132066
2023-06-11,lubuskie,LB,0,144851,0,2950,1,835354,0,160019,0,132066
2023-06-12,lubuskie,LB,0,144851,0,2950,6,835360,0,160019,0,132066
2023-06-13,lubuskie,LB,0,144851,0,2950,31,835391,0,160019,0,132066
2023-06-14,lubuskie,LB,0,144851,0,2950,29,835420,0,160019,0,132066
2023-06-15,lubuskie,LB,0,144851,0,2950,20,835440,0,160019,0,132066
2023-06-16,lubuskie,LB,0,144851,0,2950,21,835461,0,160019,0,132066
2023-06-17,lubuskie,LB,0,144851,0,2950,16,835477,0,160019,0,132066
2023-06-18,lubuskie,LB,0,144851,0,2950,5,835482,0,160019,0,132066
2023-06-19,lubuskie,LB,0,144851,0,2950,5,835487,0,160019,0,132066
2023-06-20,lubuskie,LB,2,144853,0,2950,32,835519,2,160021,0,132066
2023-06-21,lubuskie,LB,1,144854,0,2950,19,835538,1,160022,0,132066
2023-06-22,lubuskie,LB,0,144854,0,2950,18,835556,0,160022,0,132066
2023-06-23,lubuskie,LB,0,144854,0,2950,19,835575,0,160022,0,132066
2023-06-24,lubuskie,LB,1,144855,0,2950,12,835587,1,160023,0,132066
2023-06-25,lubuskie,LB,0,144855,0,2950,3,835590,0,160023,0,132066
2023-06-26,lubuskie,LB,0,144855,0,2950,2,835592,0,160023,0,132066
2023-06-27,lubuskie,LB,0,144855,0,2950,17,835609,0,160023,0,132066
2023-06-28,lubuskie,LB,0,144855,0,2950,25,835634,0,160023,0,132066
2023-06-29,lubuskie,LB,0,144855,0,2950,17,835651,0,160023,0,132066
2023-06-30,lubuskie,LB,0,144855,0,2950,21,835672,0,160023,0,132066
2023-07-01,lubuskie,LB,0,144855,0,2950,5,835677,0,160023,0,132066
2023-07-02,lubuskie,LB,0,144855,0,2950,1,835678,0,160023,0,132066
2023-07-03,lubuskie,LB,0,144855,0,2950,2,835680,0,160023,0,132066
2023-07-04,lubuskie,LB,0,144855,0,2950,2,835682,0,160023,0,132066
2023-07-05,lubuskie,LB,0,144855,0,2950,4,835686,0,160023,0,132066
2023-07-06,lubuskie,LB,1,144856,0,2950,9,835695,1,160024,0,132066
2023-07-07,lubuskie,LB,0,144856,0,2950,7,835702,0,160024,0,132066
2023-07-08,lubuskie,LB,1,144857,0,2950,10,835712,2,160026,0,132066
2023-07-09,lubuskie,LB,0,144857,0,2950,0,835712,0,160026,0,132066
2023-07-10,lubuskie,LB,0,144857,0,2950,4,835716,0,160026,0,132066
2023-07-11,lubuskie,LB,1,144858,0,2950,13,835729,1,160027,0,132066
2023-07-12,lubuskie,LB,0,144858,0,2950,8,835737,0,160027,0,132066
2023-07-13,lubuskie,LB,0,144858,0,2950,0,835737,0,160027,0,132066
2023-07-14,lubuskie,LB,1,144859,0,2950,3,835740,1,160028,0,132066
2023-07-15,lubuskie,LB,0,144859,0,2950,2,835742,0,160028,0,132066
2023-07-16,lubuskie,LB,0,144859,0,2950,0,835742,0,160028,0,132066
2023-07-17,lubuskie,LB,0,144859,0,2950,3,835745,0,160028,0,132066
2023-07-18,lubuskie,LB,1,144860,0,2950,4,835749,1,160029,0,132066
2023-07-19,lubuskie,LB,0,144860,0,2950,1,835750,0,160029,0,132066
2023-07-20,lubuskie,LB,0,144860,0,2950,6,835756,0,160029,0,132066
2023-07-21,lubuskie,LB,1,144861,0,2950,4,835760,1,160030,0,132066
2023-07-22,lubuskie,LB,2,144863,0,2950,4,835764,2,160032,0,132066
2023-07-23,lubuskie,LB,0,144863,0,2950,0,835764,0,160032,0,132066
2023-07-24,lubuskie,LB,0,144863,0,2950,1,835765,0,160032,0,132066
2023-07-25,lubuskie,LB,0,144863,0,2950,3,835768,0,160032,0,132066
2023-07-26,lubuskie,LB,0,144863,0,2950,1,835769,0,160032,0,132066
2023-07-27,lubuskie,LB,0,144863,0,2950,2,835771,0,160032,0,132066
2023-07-28,lubuskie,LB,0,144863,0,2950,1,835772,0,160032,0,132066
2023-07-29,lubuskie,LB,0,144863,0,2950,2,835774,0,160032,0,132066
2023-07-30,lubuskie,LB,0,144863,0,2950,0,835774,0,160032,0,132066
2023-07-31,lubuskie,LB,0,144863,0,2950,1,835775,0,160032,0,132066
2023-08-01,lubuskie,LB,1,144864,0,2950,4,835779,1,160033,0,132066
2023-08-02,lubuskie,LB,0,144864,0,2950,1,835780,0,160033,0,132066
2023-08-03,lubuskie,LB,0,144864,0,2950,2,835782,0,160033,0,132066
2023-08-04,lubuskie,LB,0,144864,0,2950,4,835786,0,160033,0,132066
2023-08-05,lubuskie,LB,1,144865,0,2950,2,835788,1,160034,0,132066
2023-08-06,lubuskie,LB,0,144865,0,2950,1,835789,0,160034,0,132066
2023-08-07,lubuskie,LB,0,144865,0,2950,0,835789,0,160034,0,132066
2023-08-08,lubuskie,LB,0,144865,0,2950,1,835790,0,160034,0,132066
2023-08-09,lubuskie,LB,0,144865,0,2950,2,835792,0,160034,0,132066
2023-08-10,lubuskie,LB,1,144866,0,2950,3,835795,1,160035,0,132066
2023-08-11,lubuskie,LB,1,144867,0,2950,7,835802,1,160036,0,132066
2023-08-12,lubuskie,LB,2,144869,0,2950,6,835808,2,160038,0,132066
2023-08-13,lubuskie,LB,0,144869,0,2950,1,835809,0,160038,0,132066
2023-08-14,lubuskie,LB,0,144869,0,2950,1,835810,0,160038,0,132066
2023-08-15,lubuskie,LB,2,144871,0,2950,5,835815,2,160040,0,132066
2023-08-16,lubuskie,LB,0,144871,0,2950,0,835815,0,160040,0,132066
2023-08-17,lubuskie,LB,1,144872,0,2950,4,835819,1,160041,0,132066
2023-08-18,lubuskie,LB,4,144876,0,2950,7,835826,4,160045,0,132066
2023-08-19,lubuskie,LB,0,144876,0,2950,7,835833,0,160045,0,132066
2023-08-20,lubuskie,LB,0,144876,0,2950,1,835834,0,160045,0,132066
2023-08-21,lubuskie,LB,0,144876,0,2950,0,835834,0,160045,0,132066
2023-08-22,lubuskie,LB,3,144879,0,2950,5,835839,3,160048,0,132066
2023-08-23,lubuskie,LB,0,144879,0,2950,3,835842,0,160048,0,132066
2023-08-24,lubuskie,LB,3,144882,0,2950,5,835847,3,160051,0,132066
2023-08-25,lubuskie,LB,3,144885,0,2950,5,835852,3,160054,0,132066
2023-08-26,lubuskie,LB,1,144886,0,2950,7,835859,1,160055,0,132066
2023-08-27,lubuskie,LB,0,144886,0,2950,0,835859,0,160055,0,132066
2023-08-28,lubuskie,LB,0,144886,0,2950,1,835860,0,160055,0,132066
2023-08-29,lubuskie,LB,2,144888,0,2950,7,835867,2,160057,0,132066
2023-08-30,lubuskie,LB,2,144890,0,2950,10,835877,3,160060,0,132066
2023-08-31,lubuskie,LB,2,144892,0,2950,2,835879,2,160062,0,132066
2023-09-01,lubuskie,LB,1,144893,0,2950,4,835883,1,160063,0,132066
2023-09-02,lubuskie,LB,0,144893,0,2950,2,835885,0,160063,0,132066
2023-09-03,lubuskie,LB,0,144893,0,2950,0,835885,0,160063,0,132066
2023-09-04,lubuskie,LB,0,144893,0,2950,0,835885,0,160063,0,132066
2023-09-05,lubuskie,LB,4,144897,0,2950,10,835895,4,160067,0,132066
2023-09-06,lubuskie,LB,5,144902,0,2950,10,835905,5,160072,0,132066
2023-09-07,lubuskie,LB,1,144903,0,2950,8,835913,1,160073,0,132066
2023-09-08,lubuskie,LB,1,144904,0,2950,3,835916,1,160074,0,132066
2023-09-09,lubuskie,LB,3,144907,0,2950,6,835922,3,160077,0,132066
2023-09-10,lubuskie,LB,0,144907,0,2950,0,835922,0,160077,0,132066
2023-09-11,lubuskie,LB,0,144907,0,2950,0,835922,0,160077,0,132066
2023-09-12,lubuskie,LB,1,144908,0,2950,12,835934,1,160078,0,132066
2023-09-13,lubuskie,LB,5,144913,0,2950,8,835942,5,160083,0,132066
2023-09-14,lubuskie,LB,3,144916,0,2950,5,835947,3,160086,0,132066
2023-09-15,lubuskie,LB,5,144921,0,2950,6,835953,5,160091,0,132066
2023-09-16,lubuskie,LB,5,144926,0,2950,15,835968,5,160096,0,132066
2023-09-17,lubuskie,LB,0,144926,0,2950,0,835968,0,160096,0,132066
2023-09-18,lubuskie,LB,0,144926,0,2950,0,835968,0,160096,0,132066
2023-09-19,lubuskie,LB,5,144931,0,2950,23,835991,5,160101,0,132066
2023-09-20,lubuskie,LB,7,144938,0,2950,28,836019,7,160108,0,132066
2023-09-21,lubuskie,LB,0,144938,0,2950,15,836034,0,160108,0,132066
2023-09-22,lubuskie,LB,1,144939,0,2950,12,836046,1,160109,0,132066
2023-09-23,lubuskie,LB,4,144943,0,2950,17,836063,4,160113,0,132066
2023-09-24,lubuskie,LB,0,144943,0,2950,1,836064,0,160113,0,132066
2023-09-25,lubuskie,LB,0,144943,0,2950,0,836064,0,160113,0,132066
2023-09-26,lubuskie,LB,4,144947,0,2950,24,836088,4,160117,0,132066
2023-09-27,lubuskie,LB,5,144952,0,2950,11,836099,5,160122,0,132066
2023-09-28,lubuskie,LB,0,144952,0,2950,11,836110,0,160122,0,132066
2023-09-29,lubuskie,LB,4,144956,0,2950,19,836129,4,160126,0,132066
2023-09-30,lubuskie,LB,8,144964,0,2950,14,836143,9,160135,0,132066
2023-10-01,lubuskie,LB,0,144964,0,2950,0,836143,0,160135,0,132066
2023-10-02,lubuskie,LB,0,144964,0,2950,0,836143,0,160135,0,132066
2023-10-03,lubuskie,LB,9,144973,0,2950,21,836164,9,160144,0,132066
2023-10-04,lubuskie,LB,3,144976,0,2950,11,836175,3,160147,0,132066
2023-10-05,lubuskie,LB,9,144985,0,2950,22,836197,9,160156,0,132066
2023-10-06,lubuskie,LB,9,144994,0,2950,19,836216,9,160165,0,132066
2023-10-07,lubuskie,LB,11,145005,0,2950,33,836249,12,160177,0,132066
2023-10-08,lubuskie,LB,0,145005,0,2950,0,836249,0,160177,0,132066
2023-10-09,lubuskie,LB,0,145005,0,2950,0,836249,0,160177,0,132066
2023-10-10,lubuskie,LB,17,145022,0,2950,35,836284,17,160194,0,132066
2023-10-11,lubuskie,LB,5,145027,0,2950,19,836303,6,160200,0,132066
2023-10-12,lubuskie,LB,9,145036,0,2950,26,836329,9,160209,0,132066
2023-10-13,lubuskie,LB,6,145042,0,2950,25,836354,6,160215,0,132066
2023-10-14,lubuskie,LB,10,145052,0,2950,25,836379,11,160226,0,132066
2023-10-15,lubuskie,LB,0,145052,0,2950,0,836379,0,160226,0,132066
2023-10-16,lubuskie,LB,0,145052,0,2950,0,836379,0,160226,0,132066
2023-10-17,lubuskie,LB,8,145060,0,2950,33,836412,9,160235,0,132066
2023-10-18,lubuskie,LB,10,145070,0,2950,21,836433,10,160245,0,132066
2023-10-19,lubuskie,LB,6,145076,0,2950,24,836457,6,160251,0,132066
2023-10-20,lubuskie,LB,7,145083,0,2950,18,836475,7,160258,0,132066
2023-10-21,lubuskie,LB,9,145092,0,2950,22,836497,10,160268,0,132066
2023-10-22,lubuskie,LB,0,145092,0,2950,0,836497,0,160268,0,132066
2023-10-23,lubuskie,LB,0,145092,0,2950,0,836497,0,160268,0,132066
2023-10-24,lubuskie,LB,13,145105,0,2950,38,836535,13,160281,0,132066
2023-10-25,lubuskie,LB,12,145117,0,2950,25,836560,12,160293,0,132066
2023-10-26,lubuskie,LB,11,145128,0,2950,31,836591,12,160305,0,132066
2023-10-27,lubuskie,LB,8,145136,0,2950,24,836615,8,160313,0,132066
2023-10-28,lubuskie,LB,24,145160,0,2950,40,836655,24,160337,0,132066
2023-10-29,lubuskie,LB,0,145160,0,2950,0,836655,0,160337,0,132066
2023-10-30,lubuskie,LB,0,145160,0,2950,0,836655,0,160337,0,132066
2023-10-31,lubuskie,LB,25,145185,0,2950,63,836718,25,160362,0,132066
2023-11-01,lubuskie,LB,31,145216,0,2950,66,836784,32,160394,0,132066
2023-11-02,lubuskie,LB,0,145216,0,2950,2,836786,0,160394,0,132066
2023-11-03,lubuskie,LB,23,145239,0,2950,55,836841,23,160417,0,132066
2023-11-04,lubuskie,LB,32,145271,0,2950,71,836912,32,160449,0,132066
2023-11-05,lubuskie,LB,0,145271,0,2950,0,836912,0,160449,0,132066
2023-11-06,lubuskie,LB,1,145272,0,2950,2,836914,1,160450,0,132066
2023-11-07,lubuskie,LB,43,145315,0,2950,87,837001,44,160494,0,132066
2023-11-08,lubuskie,LB,30,145345,0,2950,74,837075,30,160524,0,132066
2023-11-09,lubuskie,LB,26,145371,0,2950,61,837136,26,160550,0,132066
2023-11-10,lubuskie,LB,21,145392,0,2950,59,837195,21,160571,0,132066
2023-11-11,lubuskie,LB,43,145435,0,2950,71,837266,45,160616,0,132066
2023-11-12,lubuskie,LB,0,145435,0,2950,0,837266,0,160616,0,132066
2023-11-13,lubuskie,LB,2,145437,0,2950,4,837270,2,160618,0,132066
2023-11-14,lubuskie,LB,46,145483,0,2950,102,837372,46,160664,0,132066
2023-11-15,lubuskie,LB,50,145533,0,2950,102,837474,50,160714,0,132066
2023-11-16,lubuskie,LB,29,145562,0,2950,77,837551,30,160744,0,132066
2023-11-17,lubuskie,LB,37,145599,0,2950,74,837625,38,160782,0,132066
2023-11-18,lubuskie,LB,30,145629,0,2950,63,837688,30,160812,0,132066
2023-11-19,lubuskie,LB,0,145629,0,2950,1,837689,0,160812,0,132066
2023-11-20,lubuskie,LB,0,145629,0,2950,0,837689,0,160812,0,132066
2023-11-21,lubuskie,LB,71,145700,0,2950,134,837823,72,160884,0,132066
2023-11-22,lubuskie,LB,54,145754,0,2950,104,837927,54,160938,0,132066
2023-11-23,lubuskie,LB,55,145809,1,2951,95,838022,57,160995,0,132066
